stock
stock;;;;;;;;;;
stock;;;;;;;;;;
"id";"name";"description";"category";"price";"in_stock";"rating";"review_count";"sku";"manufacturer";"country"
"361";"«Модуль СТРИТ», универсальный М-1, 55 Вт М";"Детали Вес 1.5 kg Габриты 306х121х132 mm | Фото светильника: export_file_179573_files/iblock/505/dbif87p084q7g7gkwqer380p46oxh45s.png | Мощность: 55 Вт | Световой поток: 9 075 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 306х121х132 | Вес: 1.5 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013";"Промышленное освещение";"5613.0";"";"";"";"Mlight СС М1-55-У-G-4К-Д-67-M";"тм MLight";"Россия (г. Санкт-Петербург)"
"362";"«Модуль СТРИТ», консольный М-1, 70 Вт М";"Детали Вес 1.6 kg Габриты 356х121х132 mm | Фото светильника: export_file_179573_files/iblock/b4b/8spytjf38f2hb388x7g0ih36y089yerv.jpg | Мощность: 70 Вт | Световой поток: 11 550 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 356х121х132 | Вес: 1.6 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные светильники для уличного и промышленного освещения серии ""Модуль СТРИТ"" применяются для освещения открытых и закрытых пространств. В качестве рассеивателя светильника применяется минеральное стекло (каленое стекло), устойчивое к UV излучению). Имеет косинусную (КСС ""Д"") и полуширокую (КСС ""Л"") кривую силу света, обеспечивающую равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Светильники имеют большой выбор крепежа, что позволяет осуществить необходимый монтаж. Легки в обслуживании. Светильники серии ""Модуль СТРИТ"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C (+90 °C на блоке питания с ИПС Mean Well). Светильник серии ""Модуль СТРИТ"" имеют: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.) с ИПС Mean Well; защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC) с ИПС Mean Well; имеют гальваническую изоляцию; соответствуют стандартам электромагнитной совместимости. Защиту от микросекундных импульсных помех большой энергии (кВ в зависимости от выбранного ИПС).";"Уличное освещение КСС ""Д""/""Л""";"5748.0";"";"";"";"Mlight СС М1-70-К-G-4К-Д-67-M";"тм MLight";"Россия (г. Санкт-Петербург)"
"363";"«Модуль СТРИТ», универсальный М-1, 70 Вт М";"Детали Вес 1.6 kg Габриты 356х121х132 mm | Фото светильника: export_file_179573_files/iblock/505/dbif87p084q7g7gkwqer380p46oxh45s.png | Мощность: 70 Вт | Световой поток: 11 550 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 356х121х132 | Вес: 1.6 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013";"Промышленное освещение";"5748.0";"";"";"";"Mlight СС М1-70-У-G-4К-Д-67-M";"тм MLight";"Россия (г. Санкт-Петербург)"
"365";"«Модуль СТРИТ», универсальный М-1, 80 Вт М";"Детали Вес 1.7 kg Габриты 356х121х132 mm | Фото светильника: export_file_179573_files/iblock/af7/n847c2fpfunlapb89tite7kohba6jc79.png | Мощность: 80 Вт | Световой поток: 13 200 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 356х121х132 | Вес: 1.7 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013";"Промышленное освещение";"5900.0";"";"";"";"Mlight СС М1-80-У-G-4К-Д-67-M";"тм MLight";"Россия (г. Санкт-Петербург)"
"366";"«Модуль СТРИТ», консольный М-1, 100 Вт М";"Детали Вес 2.0 kg Габриты 451х121х132 mm | Фото светильника: export_file_179573_files/iblock/2e4/8r05hatt8nn98b7z43kt3avbazg0se02.png | Мощность: 100 Вт | Световой поток: 16 500 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 451х121х132 | Вес: 2.0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.33-2013. СТБ ЕН 55015-2006, ГОСТ IEC61547-2099 | Подробное описание: Светодиодные светильники для уличного и промышленного освещения серии ""Модуль СТРИТ"" применяются для освещения открытых и закрытых пространств. В качестве рассеивателя светильника применяется минеральное стекло (каленое стекло), устойчивое к UV излучению). Имеет косинусную (КСС ""Д"") и полуширокую (КСС ""Л"") кривую силу света, обеспечивающую равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Светильники имеют большой выбор крепежа, что позволяет осуществить необходимый монтаж. Легки в обслуживании. Светильники серии ""Модуль СТРИТ"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C (+90 °C на блоке питания с ИПС Mean Well). Светильник серии ""Модуль СТРИТ"" имеют: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.) с ИПС Mean Well; защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC) с ИПС Mean Well; имеют гальваническую изоляцию; соответствуют стандартам электромагнитной совместимости. Защиту от микросекундных импульсных помех большой энергии (кВ в зависимости от выбранного ИПС).";"Уличное освещение КСС ""Д""/""Л""";"7033.0";"";"";"";"Mlight CC М1-100-К-G-4К-Д-67-M";"тм MLight";"Россия (г. Санкт-Петербург)"
"367";"«Модуль СТРИТ», универсальный М-1, 100 Вт М";"Детали Вес 2.0 kg Габриты 451х121х132 mm | Фото светильника: export_file_179573_files/iblock/86b/kthfd2ceb0yudmojgngoatwuezcbylop.jpg | Мощность: 100 Вт | Световой поток: 16 500 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 451х121х132 | Вес: 2.0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013";"Промышленное освещение";"7033.0";"";"";"";"Mlight CC М1-100-У-G-4К-Д-67-M";"тм MLight";"Россия (г. Санкт-Петербург)"
"370";"«Модуль СТРИТ», консольный М-1, 140 Вт М";"Детали Вес 3.0 kg Габриты 704х121х132 mm | Фото светильника: export_file_179573_files/iblock/c15/1y6qduwvvpfsarit1i3700f31pvtb6d7.jpg | Мощность: 140 Вт | Световой поток: 23 100 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 704х121х132 | Вес: 3.0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные светильники для уличного и промышленного освещения серии ""Модуль СТРИТ"" применяются для освещения открытых и закрытых пространств. В качестве рассеивателя светильника применяется минеральное стекло (каленое стекло), устойчивое к UV излучению). Имеет косинусную (КСС ""Д"") и полуширокую (КСС ""Л"") кривую силу света, обеспечивающую равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Светильники имеют большой выбор крепежа, что позволяет осуществить необходимый монтаж. Легки в обслуживании. Светильники серии ""Модуль СТРИТ"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C (+90 °C на блоке питания с ИПС Mean Well). Светильник серии ""Модуль СТРИТ"" имеют: защиту светильника от перегрева; защиту от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.) с ИПС Mean Well; защиту от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC) с ИПС Mean Well; имеют гальваническую изоляцию; соответствуют стандартам электромагнитной совместимости. Защиту от микросекундных импульсных помех большой энергии (кВ в зависимости от выбранного ИПС).";"Уличное освещение КСС ""Д""/""Л""";"9226.0";"";"";"";"Mlight CC М1-140-К-G-4К-Д-67-M";"тм MLight";"Россия (г. Санкт-Петербург)"
"371";"«Модуль СТРИТ», универсальный М-1, 140 Вт М";"Детали Вес 3.0 kg Габриты 704х121х132 mm | Фото светильника: export_file_179573_files/iblock/bd1/vlawwe7orlxijio2giakvkh1rftmxd7o.png | Мощность: 140 Вт | Световой поток: 23 100 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Д (косинусная)- 120 градусов | Габариты: 704х121х132 | Вес: 3.0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Описание Наименование – ""Модуль СТРИТ"", универсальный М-1, 140 Вт М Артикул — Mlight CC М1-140-У-G-4К-Д-67-M Потребляемая мощность – 140 Вт Торговая марка — тм MLight Производитель – Россия (г. Санкт-Петербург) Световой поток – 21 280 Лм Крепление: универсальное (хомут + скоба) Рассеиватель — каленое стекло Коэффициент пульсаций – менее 1 % Цветовая температура – 4000 К/5000 K Марка светодиодов – SAMSUNG Срок службы – 100 000 часов Блок питания – MEAN WELL IP 67. Защита от попадания 420 В Светодиодная плата – алюминий Корпус светильника – анодированный алюминий Габариты светильника (мм): 704х121х132 Вес светильника: 3,0 кг Вид климатического исполнения – УХЛ 1 Время включения светильника – 0,5 сек Класс защиты от поражения электрическим током – 1 Защита от попадания 420 В – есть Грозо-молниезащита — есть Защита от короткого замыкания – есть (восстанавливается автоматически) Защита от холостого хода – есть, восстанавливается автоматически Превышение выходного напряжения – более 100 В (восстанавливается автоматически) Напряжение питания — 100-305В(AC), 142-431В(DC) Сопротивление изоляции – 200 Мом Cos ? ~ 0,98 Электромагнитная совместимость- ГОСТ30804.3-22013. ГОСТ 30804.33-2013. СТБ ЕН 55015-2006, ГОСТ IEC61547-2013 тип КСС – Д (косинусная)- 120 градусов Индекс цветопередачи — более 80 Диапазон рабочих t – от- 60 до + 60 ° С (+ 90 ° С на блоке питания) IP 67 Гарантия на светильник — 5 лет";"Промышленное освещение";"9226.0";"";"";"";"Mlight CC М1-140-У-G-4К-Д-67-M";"тм MLight";"Россия (г. Санкт-Петербург)"
"380";"""Модуль ПРОДЖЕКТ"" (15°, 30°, 59°, 90°, 90°х30°), универсальный М-1, 20-25 Вт";"Детали Вес 1.3 kg Габриты 256х121х132 mm | Фото светильника: export_file_179573_files/iblock/c95/p7ft4rsx1h8qkx0xgg8s7f12kpr7m6ft.png | Мощность: 20 Вт/25 Вт | Световой поток: 20 Вт (15 °) - 3000 Лм, 20 Вт (30°, 59°, 90°) - 3300 Лм/ 25 Вт (15 °) - 3750, 25 Вт (30°, 59°, 90°) - 4125 | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: 15°,30°,59°, 90°, 90°х30° | Габариты: 256х121х155 | Вес: 1.3 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG  CERAMIC | Драйвер: внутри корпуса светильника | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные прожекторы серии «Модуль ПРОДЖЕКТ"" применяются для архитектурно освещения фасадов зданий, рекламных щитов, архитектурных объектов, строительных и производственных площадок, спортивных объектов. Светильник оснащён специальной вторичной оптикой (линзой ПММА), обеспечивающей различные углы светового потока: 15°, 30°, 59°, 90°, 90°х30° (складская), что значительно расширяет сферу применения данного светильника. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает долговечность функционирования светодиодного прожектора. Светильник серии «Модуль ПРОДЖЕКТ», имеет высокую степень защиты от пыли и влаги (IP67), хороший диапазон допустимых температур окружающей среды начиная от -60°C и до +60°C (+90°C на корпусе светильника с ИПС Mean Well). Светильник имеет накладной -прожекторный тип крепления с фиксируемым углом наклона (регулируется заказчиком на объекте) и монтируется на любую поверхность. защита светильника от перегрева; защита от высоких скачков напряжения; защита от короткого замыкания (КЗ); защита от холостого хода; имеет гальваническую изоляцию; соответствует стандартам по электромагнитной совместимости.";"Прожекторы";"4378.0";"";"";"";"Mlight CC М1-20/25-У-Р-4/5К-(___°)-67";"тм MLight";"Россия (г. Санкт-Петербург)"
"382";"«Модуль СТРАДА», консольный М-1, 60 Вт М";"Детали Вес 1.7 kg | Фото светильника: export_file_179573_files/iblock/c45/kcvjwuak39r126x2zj9t4c7bw9aa7qjp.jpg | Мощность: 60 Вт | Световой поток: 10 320 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Ш (широкая) | Габариты: 402х121х132 мм | Вес: 1.7 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG CERAMIC | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные светильники для магистрального освещения серии ""Модуль СТРАДА"" применяются для освещения открытых пространств, магистралей, Федеральных трасс. Светильники оснащены магистральной вторичной оптикой (линзой STRADA, устойчивой к UV излучению), обеспечивающей широкую кривую силы света (КСС ""Ш""). Применение данной оптики обеспечивает равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Корпус светильника позволяет исключить налипание снега зимой на поверхности и легки в обслуживании. Светильники серии ""Модуль СТРАДА"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C (+90 °C на блоке питания с ИПС Mean Well). Оснащены консольным (универсальным) типом крепежа, что позволяет монтировать светильник на любую поверхность. Светильник с источником питания Mean Well - это: защита светильника от перегрева; защита от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защита от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; соответствует стандартам электромагнитной совместимости. защита от микросекундных импульсных помех большой энергии 6кВ";"Магистральное освещение КСС ""Ш""/""Шб""";"8200.0";"";"";"";"Mlight CC М1-60-К-Р-4/5К-Ш/Шб-67-М";"тм MLight";"Россия (г. Санкт-Петербург)"
"383";"«Модуль СТРАДА», консольный М-1, 110 Вт М";"Детали Вес 3.0 kg Габриты 602х121х132 mm | Фото светильника: export_file_179573_files/iblock/93c/3excu6grkx85tmiegeo8jhtk21s4qpr5.jpg | Мощность: 110 Вт | Световой поток: 18 920 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Ш (широкая) | Габариты: 602х121х132 мм | Вес: 3,0 кг | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG CERAMIC | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные светильники для магистрального освещения серии ""Модуль СТРАДА"" применяются для освещения открытых пространств, магистралей, Федеральных трасс. Светильники оснащены магистральной вторичной оптикой (линзой STRADA, устойчивой к UV излучению), обеспечивающей широкую кривую силы света (КСС ""Ш""). Применение данной оптики обеспечивает равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Корпус светильника позволяет исключить налипание снега зимой на поверхности и легки в обслуживании. Светильники серии ""Модуль СТРАДА"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C (+90 °C на блоке питания с ИПС Mean Well). Оснащены консольным (универсальным) типом крепежа, что позволяет монтировать светильник на любую поверхность. Светильник с источником питания Mean Well - это: защита светильника от перегрева; защита от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защита от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; соответствует стандартам электромагнитной совместимости. защита от микросекундных импульсных помех большой энергии 6кВ";"Магистральное освещение КСС ""Ш""/""Шб""";"10440.0";"";"";"";"Mlight CC М1-110-К-Р-4/5К-Ш/Шб-67-М";"тм MLight";"Россия (г. Санкт-Петербург)"
"384";"«Модуль СТРАДА», консольный М-1, 120 Вт М";"Детали Вес 3.3 kg Габриты 704х121х132 mm | Фото светильника: export_file_179573_files/iblock/93c/3excu6grkx85tmiegeo8jhtk21s4qpr5.jpg | Мощность: 120 Вт | Световой поток: 20 640 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Ш (широкая) | Габариты: 704х121х132 мм | Вес: 3,3 | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG CERAMIC | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Подробное описание: Светодиодные светильники для магистрального освещения серии ""Модуль СТРАДА"" применяются для освещения открытых пространств, магистралей, Федеральных трасс. Светильники оснащены магистральной вторичной оптикой (линзой STRADA, устойчивой к UV излучению), обеспечивающей широкую кривую силы света (КСС ""Ш""). Применение данной оптики обеспечивает равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Корпус светильника позволяет исключить налипание снега зимой на поверхности и легки в обслуживании. Светильники серии ""Модуль СТРАДА"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C (+90 °C на блоке питания с ИПС Mean Well). Оснащены консольным (универсальным) типом крепежа, что позволяет монтировать светильник на любую поверхность. Светильник с источником питания Mean Well - это: защита светильника от перегрева; защита от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защита от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; соответствует стандартам электромагнитной совместимости. защита от микросекундных импульсных помех большой энергии 6кВ";"Магистральное освещение КСС ""Ш""/""Шб""";"11190.0";"";"";"";"Mlight CC М1-120-К-Р-4/5К-Ш/Шб-67-М";"тм MLight";"Россия (г. Санкт-Петербург)"
"385";"«Модуль СТРАДА», консольный М-1, 130 Вт М";"Детали Вес 4.0 kg Габриты 752х121х132 mm | Фото светильника: export_file_179573_files/iblock/7f8/5jzhrt1e6qqs4ky94wfoys7lebomfo0g.png | Мощность: 130 Вт | Световой поток: 22 360 Лм | Цветовая температура: 4000 К /5000 К | Степень защиты: IP 67 | Угол рассеивания: Ш (широкая) | Габариты: 752х121х132 | Вес: 4,0 | Материал корпуса: анодированный алюминий | Тип LED: SAMSUNG CERAMICS | Драйвер: Mean Well | Диммирование: алюминий | Срок службы: 100 000 часов | Гарантия: 5 лет | Параметр 21: УХЛ 1 | Параметр 30: ГОСТ 30804.3.2-2013, ГОСТ 30804.3.3-2013, СТБ ЕН 55015-2006, ГОСТ IEC 61547-2013 | Параметр 31: Mlight CC М1-130-К-Р-4/5К-Ш/Шб-67-М | Подробное описание: Светодиодные светильники для магистрального освещения серии ""Модуль СТРАДА"" применяются для освещения открытых пространств, магистралей, Федеральных трасс. Светильники оснащены магистральной вторичной оптикой (линзой STRADA, устойчивой к UV излучению), обеспечивающей широкую кривую силы света (КСС ""Ш""). Применение данной оптики обеспечивает равномерную засветку. Корпус светильника выполнен из анодированного экструзионного алюминия, дающего прочность, надежность, стойкость к коррозии и безупречный отвод тепла от светодиодов, что обеспечивает достичь минимальной деградации светового потока с течением времени и долговечность функционирования самого светильника. Корпус светильника позволяет исключить налипание снега зимой на поверхности и легки в обслуживании. Светильники серии ""Модуль СТРАДА"" снабжены высокой степенью защиты от пыли и влаги (IP 67), хорошим диапазоном допустимых температур окружающей среды начиная от - 60 °C до +60°C (+90 °C на блоке питания с ИПС Mean Well). Оснащены консольным (универсальным) типом крепежа, что позволяет монтировать светильник на любую поверхность. Светильник с источником питания Mean Well - это: защита светильника от перегрева; защита от высоких скачков напряжения (320В в течении 24ч., 360В в течении 1ч.); защита от короткого замыкания (КЗ); широкий диапазон питающего напряжения 90-305В(AC), 142-431В(DC); имеет гальваническую изоляцию; соответствует стандартам электромагнитной совместимости. защита от микросекундных импульсных помех большой энергии 6кВ";"Магистральное освещение КСС ""Ш""/""Шб""";"13385.0";"";"";"";"Mlight CC М1-130-К-Р-4/5К-Ш-67-М";"тм MLight";"Россия (г. Санкт-Петербург)"
